node1,node2,num_of_carts
bb50f2e236e5eea0100680137654686c,a0cd083b8a1be0f8c310806e72bf47f3, 2
1269d60fc5efbcf03e7eea49213091c6,55363f487ca324087a49ddfcfb91b971, 2
0a27be3536127164b11173c57f14a2da,e4c9d4670d5132aeded7f187fe4de0cc, 2
9b4ebcd616b0a2f755a3f61f63cac3c7,f70a5d9b1b6d4fac3e2b7da556700b33, 2
1eba879220bd0981a0e2fbab499ed4e1,8ed094bfe076c568f6bb10feada3f75d, 2
b01d34f6d2545269d348181768eca049,17ad136b7421ea8690fded631b651158, 2
7f9e40aa498f8f6edf4cc51215ecce9e,7698c2e9ec5dc2b70af8c1c8ac245cae, 2
f97194491a605b1d0e50d631e443cb5a,b00e24be53a1785f1f613e747809a5ff, 2
09b0d15a8cc9a84e7af7e0225f67dc45,368c6c730842d78016ad823897a372db, 2
1600dcf1cea8c0c83702e07b577ab231,b84520a57891e7a8ae2c68741dcc7146, 2
82f142f09dd26762af87b2a889f6ed58,361d8cb449a8b6a7c58b4a0c8ef23888, 2
d29534bc8c74cd3d91e0f175a5c9b366,a8075470f960215ffb67624782f80fec, 2
f2e53dd1670f3c376518263b3f71424d,b05fae603a3a28a977633c139cece058, 2
887b93e713558fd03647419a99268159,cf9eef3269d316b89f8539aafc0db5b4, 2
a8d952e8e5436a6fe36d24c402d100de,457cd0a99cfa977993e4eb6d98d95abb, 2
d191e54bd50ba045ac5bc9336572886f,a50c606310374ff8660bbe03010e021b, 2
489f5d51b1c23a85ccfa4062d0cb021b,d22a5221a26ff421ad353360421f799a, 2
67fc455b96e0908bc5e0d917237b2977,64464a1e471ff30f71b31bad5d656f83, 2
1dba1b8c4782c82bec9252bc5cca3b76,198f4a07b346797ac244a9fe3486d17a, 2
909b87db6cb3a7ab26bd03cc59860136,a1a97164f38cfb98511eb68e6b40ad94, 2
3dc0d4afe9ff68f23ee2791a1ac909f4,573722511f4fc28539f3d8810a50ea1c, 2
8af5b5f4f89849cc4dce36dee73dd9de,349ce46a0e2e20054aa9d80c48af8816, 2
fe2eb4afacc06314372f75be9c2859ff,07810038e53a9f409577581bae23fa1a, 2
5bd7e57735a44e529bf066fee83a9c60,fa304c5424fd292aed9c35eb36d9f495, 2
b58894ae62ca975959eb3a8d4c8f4f92,bed9b7934576c9ba61b6ba6f3babc698, 2
2db85e45ff15b96518baa00fdacdc6c6,050d890ccc1c0874e166c9af9c6dd821, 2
ab674fcb1f06bd16dfbca8d91f016391,24c0de23191c9450049b2b3d8749ad35, 2
53a335c80caee2e8b25272563a2f5120,e3de19106e36f3981c320553135a6610, 2
f4d705aa95ccca448e5b0deb6e5290ba,372124d6931c4bc48dd0d56075ebee7c, 2
946344697156947d846d27fe0d503033,ec72148301904394ad2c3f6204781102, 2
4025ee582ef6b8c478af3b44cf89054b,cf28a2b7bc92809a0574cf07772c88c4, 2
2480fca3af4f5221cf3596c257be308b,0a56efd5f050d3f861a04c6f005d1128, 2
4bdcd91fcab0b7401865fa7d7f916253,0654d3c1e3efc7e7cd9dbde9cb743df2, 2
e0cf79767c5b016251fe139915c59a26,0a9a9c25c5a06532d1766e00db833a7f, 2
ec19f9bc37a920964abe324dfb169c68,a0cb23ea9b98f51407ac7bd1fcd29c2e, 2
170b033abb14ccc92a21b95dba58fa90,bf4aa8e63457632377b86424e38fb071, 2
2196812e80b905c7071389c10ad035d3,6d0a373c460a041c86167a92a5d3383e, 2
f46098048d1a0c30ce1495246b8fd752,f2b67cf6ef88cbc9c2f3e482f558b318, 2
2362d3d1782889c8759aa6ace2c73aad,ea1d9847778160f2d0c74950812fd8d0, 2
99a4788cb24856965c36a24e339b6058,378bb6601c068c842ca65be6c5e45ccd, 2
880be32f4db1d9f6e2bec38fb6ac23ab,dd6a505f83dd3c6326aa9856519e0978, 3
946344697156947d846d27fe0d503033,fbce4c4cb307679d89a3bf3d3bb353b9, 2
a6bbf1a7c24a6047e499f1374648d824,4fa87eb0a7d3d0e774828565b1b8020a, 2
c18ac1d6cc053c0ec7296b994ae6ffeb,e3425df9bd51be69917273c9dd92ed5e, 2
14dffa241a078aeaebaef48a49e807ca,d5b703c271f43f9c588a6f512a00f77e, 2
25d4f8db663ac141a7449e399287b4c8,b5e13c9a353102f79c6206ff5cb61a50, 2
111a3ef82d77e13260a73fbf58c41da5,96b4ceeea5f4e3997ac6543f49a4f138, 2
fbc1488c1a1e72ba175f53ab29a248e8,0f91b6a95a57a43203a9b17de98960d9, 3
e78506414d2563b6414cfd84b7fa0802,027cdd14a677a5834bc67a9789db5021, 2
3a07f82957867a5eb477dc7f2f60c2aa,87cb507e0daa37bbf34956fd59eba832, 2
3d59253b36345baaf95246491607ab6e,3e78cdf699d65e94e6a716be72fb4472, 2
a54f350cdb1f303fe39221171d003852,72de34cc9f1e580f4c11d830be654271, 2
54bb3470c28291c7252832f0437ca469,114a9cb094339f99851ada566136661b, 2
6f030babbca059aa3951ea26d5bbbe0d,512bcb8dec32fae04f4e4f0b407e8e74, 2
5dae498eff2d80057f56122235a36aff,309dd69eb83cea38c51709d62befe1a4, 2
a85e15cc715d8d8ce1d520208aa1304c,12b5c284044adc0687a6ffbe84d317e2, 2
011c2759ca1a29c74ecd8bfa48d0ac14,c972f4335f5cbefd22a5826ee661ac93, 2
99a4788cb24856965c36a24e339b6058,29428180f6710d477f3c85fb06adb593, 2
cd70dc78e373501fa925b1b3195404f2,b7b6040b62676dcd6d4ddd81088a70dc, 2
f16e5b7883c1349e57bc5e92ba9e0d96,b62a475bcfd309c66d84a1a93aa75fd8, 2
c5f80e9b4f6f51bc7cdb5d004643262a,6c134d5cb3a3dd71dd85c1b5cb4fc7b0, 2
4e76a66033e3afa48e5ec8bf18e1c855,e518b28b071fde92b9d68d1ad51dcdb5, 2
ca2a203c624d1447938a09d4bc270e52,ff85ff517698c3fe8b200afddda7fb3a, 2
7cfb84c1323fb861a17478de42b1839f,b09790edda54333116f9cf1decc580a1, 2
b2e7c39bb137bb4b3651862c6b611468,7bf115809ab249f1bf0fa92d72e0baf8, 5
05b515fdc76e888aada3c6d66c201dff,79ce45dbc2ea29b22b5a261bbb7b7ee7, 2
e8aa7bbd775831bc6bdc900a9bf5d75a,506a50e2a24273052e1ed28217b78733, 2
77ccbcf251886c8b83676fc918e7336c,1e56c680b07833e85fec6904b2c7e4b8, 2
c50f4a0f1214c5054279a7017d1f4405,fd0c762860528d119344e1377b574fc5, 2
a1dd59756b92c62cd39375d0b0222698,113f80f12c8892f0c59206f70b862b40, 5
678c229b41c0e497d35a25a8be1cc631,21b524c4c060169fa75ccf08c7da4627, 2
60a8d8f0434c4531bf310eebf9f19cfe,e30aaafe45e34ce07003ef0cfcb6e49d, 2
9648b0bf87f29f78dd9fcbfe58d0e6a6,3e44b19563ef5a25f4b7e0fdfc3657c3, 2
4432acdc80e1b1f73f9f355f12ecd60f,b842a6c9c2c51a699729d378d8d674fc, 2
b65214d387c754bb0f858a4a5a0f41ad,28447390cfd2a411fcb8c008b6163da2, 3
a39cc58c1b5926b6f9f378daa89f1315,09b0d15a8cc9a84e7af7e0225f67dc45, 2
84d587fc7738e0359fa9ec3e9620c45c,5ad067c2cc9aa18ee03b9ccb5dbd8f8b, 2
1b7384e0f9f5e4cb914cd3f5535a4cab,08ef02b6aae73ad3a385cf1342f609c7, 2
7f4e034245e45549110139d1de248f83,a2d0bc51c6731d860c169cc9f18b2b7a, 2
2dc2efef0bbccb4ea53e2a21cdd52dc7,be1d0cae4c4acf0350ad1295fe5a3299, 2
fef4145d5309c82cd34bdfe608dd323c,51d35e4714b113bccacfe7248a13375a, 2
b2b938c46aafdbf702d73e7edb9cb263,44a6af14e39124bee07dc2eb2df39a54, 2
4680d0c534e54990d8579f41dd239901,bff2390f68a7b76b01ef61b684888261, 2
253bc127c38a02e388c4e8ce854867b9,f521813909e310116b6b2f0b11f3dd44, 2
0bb7d5c406dd6affef3cd4f5d6744844,28d7da9ebe96bfda54aed060b68b23a1, 2
27c0cea4dc76549f5bd124d9cad0ae3b,8e0be6304c4a94268be42e2d8dfaded9, 2
fd471a043ee8b8dd27f4086495e0724c,6d0a373c460a041c86167a92a5d3383e, 2
5f94420195fe54db4e88348ee7a0f2f2,18796df281656da4036dd926561a6030, 2
8e26479962cb257aba82c608c10469e5,1ccef988a8dd457a93b0b4833b8f0724, 2
b89603272c5e7806893eb03712a0b937,6d59a3fe3140425fb175cdd1e688dc2e, 2
477aa9a85d7002688bae2cbbd93198f8,99c88c191bbed92f5be4ca3b00eb1a42, 2
cec51758e9839eb5414b214934430da6,7d00a7c029fe3cf2bddc1e8e0484c2c1, 2
64dd98c857401579d7f88ddb97821b4c,ec2d43cc59763ec91694573b31f1c29a, 2
5526b1ae9ab2688cf600783cece249df,1427b126f61597524866770b05d4eed2, 5
2029248294c186017ecfc48cecd47bbd,91a5ae441d12befb1c62c19c4ffc940e, 2
9e95726c7b2d65513b9f33958026cd1b,f1f47f712d19a52644c70a297ee0e27c, 2
7814c273ab16783d73a9863ebfa8b141,d011223de539cd224b5c5c8082313d46, 2
b3a397db9c6b4ddfed9d46f6fa03c65e,d3ceda8c68fb31960dab19adf28e5c6d, 2
f97194491a605b1d0e50d631e443cb5a,0e2c6b2fc22b192f824a68a0fa537aa0, 2
a4fa3b8fa5953b0bd18bf4e0b4de499d,0fa81e7123fd0ebe03adbbe99d912827, 2
bfbce14d1a7118b0c233a35617ec2830,da8faea5f69f03fce4dfc01ceee4f1dd, 2
d00f6c52d2730de05fb409f09ab6e732,8ddbf2c953e42ed2a627c4ac08706bc2, 2
7eb2e1637a623d3491843dff3bad4836,49f57e8347e394d0ddfcc1c8acaf9b2d, 2
31699327e8b1095210f7c48d91fc09f0,1bef08f119466a85a83919d5b80facd3, 2
347492a8e06a539c0861eea7e527fdaf,2480fca3af4f5221cf3596c257be308b, 2
a08a20499b36a88c1ded2d041a863a9a,d4ef01e7655c13ceef1d7d248e0fdd99, 2
1ebb6bef272babda147dfdc51b0201e7,eed87e4310f2dbbddf043552065b660e, 2
3033b785da7b2b5dea9e41fb29b72109,db6796aa712a2626572bb3d0b9a039cf, 2
332842d24e84234cd91299a225de76ab,286ae430a4ebbf9a6048a42f362fa322, 2
78018501054dd80dc909eee2f22ddbd4,83b4e88ac4a5689bfe0f7afe4a2b07cc, 2
b2b3fbcc207fc52d44daff257e7c491c,62fde58e97724f8b7519f3789eefa33f, 2
b395922ca8e9ba82b2a81822968d0cf5,50b2ddbf47bd0b8eecabb404613e2a45, 2
720ebc8cf4ff92f142d18b2cc3615ec3,3f14d740544f37ece8a9e7bc8349797e, 2
b66270a5d5b3a8585f8314b2f14420fb,386eebb43722ab502f04f7900bd2451b, 2
086351823300e0339f6955b27998c186,95ec3f7e237a87df9935a570ab6ef266, 2
869c418f22e0c0ed9207ff691f279e46,d1a790e97df2101ed61553a5fc1cfe02, 2
954ed36fcf28237749ef5616ab0eff87,27672da99215b426dc0ced05731bccc6, 2
9048cbd294fe0c1a3ec8c8248bc2cadd,6109d0cae3bcb57d579bc0fab6e61814, 2
a5a0e71a81ae65aa335e71c06261e260,da7e1b2f8c91cbf61a22b55e8cd49bcd, 2
b4b817e5f2c4efc8253b4b679c653847,5fc9976b2e864ae065866725645c716e, 2
1018789226ee7a23b5fd719413e80cb0,57d79905de06d8897872c551bfd09358, 2
e9b3cf27d68caa64832c4a7c460abcb9,61b82c5df7252c3a4484943ebadd2a4d, 2
425cfc055cf3bee60a67ee33dc577c95,76ddffabf65608c9e0cfce92e390a193, 2
c43ab4269cbf91b373263db4c2973cad,d65b6607952f9e0d705b1cbdc92ac027, 3
de92134fd940e9302d27c31af4581fbd,457cd0a99cfa977993e4eb6d98d95abb, 2
ad0a798e7941f3a5a2fb8139cb62ad78,4ee8542bbedeb1c6d01e48c66986af49, 2
422b4786464320e3645a7e018ba60d8e,2647221a6a477afe2d0268b378f1fdcd, 2
b42d0b0ff31b842e6cd8a86a40919d63,14555ba663de8689feacf1d0819cc3b3, 2
10aecaf5be4119fd6b8b9e2e8a5a1454,43c78a3f875907bf2e94679f591c4724, 2
a8949536a84721e346d7814fd81aafbe,b2b938c46aafdbf702d73e7edb9cb263, 2
380b4664ba5bb18cc9db78ee6bac3558,9c7ce59c96e74dfdfc51f13a4a6c3869, 2
8cee1d824765335c48ccc515c2ecf4b8,b74d57e3377dd78aace6d070fc48cc88, 2
91497eff4735d835057824111f9532b7,e59aa08eee1bd7faa765a89aab2095cb, 2
6d68112743e7ed2de3932554b033f544,fde90f06296b26995fd0de6f16610d70, 2
d678178aa4291cd25a755a90188375c8,b4693721011686a49e4b8fac4e527dde, 2
2b7fd8137a4b6427e3547cd05d3aca49,d272d0921188b0bd91542d704b21404e, 2
f9fde29df32a1dba73a3b1075c9a6f3c,4bc35700c98f8213fe67fa61ebf4c811, 2
1c928305f64aa4a643ca1c969c0abad7,1af2a3ec7cecc4015321e562a26c9d1d, 2
8c591ab0ca519558779df02023177f44,d1c427060a0f73f6b889a5c7c61f2ac4, 2
ed1d57799b8b974641a1acb3fd994016,f7f59e6186e10983a061ac7bdb3494d6, 2
75b244904ed62f3af89d3fa542c41026,d3f4f3de0f4576184674937d1e9cecca, 2
680874c570dad71c0a2844cfbf417054,fc276546b539ea9ad62827c2a5e2ae42, 2
01c2e91674406ebaca6a1bbf7f61c3f0,3736d232d7b439822cdb4cfee973fba0, 2
120fa011365fc39efe382cba4e50999e,68a058d125ba1544e726898f0b8c0523, 2
9fdc434e0c81bc6d990065c2a7efb4de,ec72556b5da399d24fe06338e816a9ac, 2
dbb274a4fa7cdd5e025c365b70a41d99,72acc66d907f5fa13bcd1df22696c73a, 2
0fa81e7123fd0ebe03adbbe99d912827,87d780fa7d2cf3710aa02dc4ca8db985, 3
fc2d17e60bdd3349a25f3ca6a802a91e,d199462b8361a3e047e64595bce5b6ea, 3
5111f663915cb81d02d4010a0025fd42,2bc14ec16ec416f08e39fed48eda7f2d, 2
b8411dee248601bc460bac8e1fb8a102,b3129f40b427408e82987db1b30eefd9, 2
284d7e2406319d5b3491ee65da648b6e,656d923048a96be8ec0da05d7b71aa28, 2
1eaf224c19e07b6e50bf0119eea1dd26,9f4a55260fae788c26fcbb2b934ffa52, 2
ae7fbf136a49b58f2d38fafb2f3205b8,946344697156947d846d27fe0d503033, 2
9eacfe990da87a66d7fc95e4f97bad14,ac1fcaf7402bfbf019afdcce1a784ad4, 2
5ca6a40fbc611451486b6525c655c64b,2fab6789523833dd6179314d5c7da56f, 2
5f8fd0bd52dabcd1e9e2427dccbcea18,21a2d8537730ec21c03750360cc15f68, 2
0c6f417a4037ab082ea5fe9a4e7da299,ca9b2caa4f7ec65aeda5825e09dcf99c, 2
a475fdcc33516e3be47806479b670256,37c269354554b312f0c614582c19cf91, 2
94e6d7727bd670351f1a806a221d1dba,67d1732a904be023de826d53879c3534, 2
cdea4f41e1d54465e44bbe45a31fc69b,eb9a3adbcce4a03f2ea0394ec01a58ad, 2
1b11571a0535a643bb18db34b84b7334,db12039c7ff4e850d48e0312fa9b3473, 2
9dc742d39f778e41ce3a88753f280d40,8e0be6304c4a94268be42e2d8dfaded9, 2
9dcb2739e598cbc1a9640d49dbafe95e,bae10dbc910829c1bbadb071a446b87c, 2
371fa349d92646bbeea5873df0bcdc5a,c20a3f598c16d77249da67e81caa8317, 2
0294e314a033317e28ecc40aee9025e8,2e5bddcf20a946aad0394cf0a62743f4, 2
dd6a505f83dd3c6326aa9856519e0978,880be32f4db1d9f6e2bec38fb6ac23ab, 3
6a73bd4563b3f205e24c101f9a3c0d14,b8411dee248601bc460bac8e1fb8a102, 2
40cb7bb3d30559b9b6c4fb62bc837962,ce98361ef1341e15087ae4b1b2c53fdd, 2
9474f3c0da0c4fd0bdf88cf6ac1b5d04,5d1d8ec5b31c5c359f10c4b23b819170, 2
0981ba54d8ddc68299f7c7a7d23bb2c9,d59349a33fcba18707a61aa852c02c5b, 2
8ccda06566781fb3616d798bfe2fa783,aadff88486740e0b0ebe2be6c09476ae, 2
820e8f306dc9ffcf6d0957516084cca1,2916f36c18811cafe280f15b803be0eb, 2
a237de12bdf0bfe4fe220bae65a89731,2a5806f10d0f00e5ad032dd2e3c8806e, 2
fbaefac04950112a7da468bc016cc257,e4da15679c5e9692e847a2912c5db154, 2
3ead2a8b3b92444cfac54979d56c7993,1b0e9a414e59a00b13262ffb248ed9b4, 2
f28b94930035f99d65318418b424750c,fad824f446c61e0e6e1e8644c17a9f59, 2
f28cbd414cd06f1ae84065c8dd8be834,50aa8f292a9510d5542f2a078903a2a7, 2
8ed3ae310714d18ee990923aeb411508,2b9b580cdc992e165ca0336a078d695f, 2
f2bec64d5d795250be5e5ec2d38a19b6,5dcd17b12ed2175d4fe6157e047d7be2, 2
b2fb8ccacff645e701cd692064ad09c9,54d9260785f11c05ad373ce8465212da, 2
ede30543a08093f6211aae6c721fddc3,bdcb0ed4ceda228206ed4bf60ec5f65d, 2
eadb1b7e01cc1cffae6481602d1ce7dc,79a564cca1924553af76d396bf7c0662, 2
1b37d55343061aa2b18b807945ff9831,325a06bcce0da45b7f4ecf2797dd40e4, 2
f940327804bdcb40342a12c93de069b8,020a80cb704bf65f38761fcedf2af192, 2
eb53f94fdc60278efcef123bb275658a,372645c7439f9661fbbacfd129aa92ec, 2
0ec96e6d31a1493b0475805c9ae1a0a2,f0bb82bede57b520480ce892667bb71d, 2
be4247cbfa1bf907db555eed70cdca03,b748ca0c5ca9a1def2099de76c53d68d, 2
8d98dedc3c19de17f1a090195e85d6b6,014a8a503291921f7b004a5215bb3c36, 2
47859fca9dd7485cbd93c3e8993bb74f,542d6af4881a5a647cde02c201f43916, 2
1c93b38903bf11d9a9bd28f3c65481d6,946b20e2799c73ad1f8f95440f723ce4, 2
06edb72f1e0c64b14c5b79353f7abea3,a1dd59756b92c62cd39375d0b0222698, 2
b88d27345de2feed45475bb48cca74b1,90a57d62c9b9f884fae33a10dff953b4, 2
ac3f48d9dfd6ebdf8e871702ee91ee83,351eb84de99fb5e43d8706bc3f41fbff, 2
ee3d41c81fc9573f585d13bd61ce58f6,52913ee46d43e465b2d40c81e7ccac23, 2
8fdce6f1db3b75b035989f673164487e,dd768d259ee6054e0dadd66c8e2be0b6, 2
ec2d43cc59763ec91694573b31f1c29a,665aa1d687284a4d2d2b74c0c6724625, 2
efefc6ae386eed5b7286cdae6168d55b,8cdb9ebdf8dcdd09f8495eec1851b0ae, 2
e11092e9722d1b6f8c18cd8947a1daff,b6ada73818651fe7e64be10653062ea2, 2
0aabfb375647d9738ad0f7b4ea3653b1,6c3effec7c8ddba466d4f03f982c7aa3, 6
12667a519a4a3094eab02f5841b07409,53b36df67ebb7c41585e8d54d6772e08, 2
f5878588566e438fc92fbe0cc38d4cac,900c2341f3b48dcc07b37f6e9e080b9d, 2
93e0df39afbe96d9194642c0b9330c60,68486b30d9aa029461c1906bdcbf09df, 2
9cc1e6413c1f91931ffbf5ddd308ee13,72f47ace173a4fa96b05a1462e025aee, 2
556702ebb73d3786a852ad3d5a8ad268,fec2d939a171210847d8f2d102f0dba5, 2
3e5201fe0d1ba474d9b90152c83c706c,592962829d5a715304344e656e39108a, 2
d80fce9f775927c7d602c2de926759f1,61b6e5d2e3ee58d2b341b8ef1a652b26, 2
b07c988c725ddd67d0c7572a8099712d,ee7de8d5e813bc4c5f9f1c38ba41e7e5, 2
972d4aba7eb9ba03a5b7950751f11f60,22c7191da97262f0f39de80e1951dce2, 2
4650fae75d852ddfada4751f6f02481a,a25583531530c0913ea4dee2c5c73685, 2
c89e8c067337f726514a8ef42a523811,23ec19b685ee9d7d8eea8877cb27cdf9, 2
b29c9ac1d3d4e8866f6c4ad814ae9591,1c9b5793de6c3d9117b6218552c87a8f, 2
f71973c922ccaab05514a36a8bc741b8,c7b3cf9de7be95b3e09e7a63315685eb, 3
26a5af09b51d4e5f17609f6c9ae7f50f,72e13fd16060f40fa8bb8e40533a7f6e, 2
1fc6e1729d564ec77eeeb9df95fca74f,473ecd4c15ecda05e4044ef14f1f4c2e, 2
8e4650bd2f4ffa24c882da51ba7b1a47,daa528ea6aa4a90c32c4a2ce98ee3a9e, 2
83e2059df06602e05d9bc1abf28166ac,4006da5107400e5ac48dbcc829a36c42, 2
22f80c8069aff9c90b22803e6aec51f5,0ad48bfc4a5619823e2b0f24b3c0b11b, 2
3149cc41e8223dce87f99a27e7934730,b3e40ff639c185b9d726b4b19c17e6cd, 2
0a9a9c25c5a06532d1766e00db833a7f,b141c668aca84c5877a5c66bd94fedc8, 2
64fb265487de2238627ce43fe8a67efc,12cabe5229bf1f037e257f645f04caa4, 2
4d3060c26750a6fcd7af9355fdbff8dd,8a33c55582d40e0d441c76c2990c467f, 2
7a10781637204d8d10485c71a6108a2e,f6a00327e33d86dea4cd7175577dd8b9, 2
61937887eb6ee0b405a5759756426486,802e849764db04b055b0cb2c12022d32, 2
13db47eae724e2848e12b71a617a3a41,bebd360fe73dc670fd6439e9b943ceb7, 2
200eaffedd57c444ee6cd8ee8644039d,9c6704903ee7bc2b10029e64f76d749b, 2
7ea0b63dc9b8264702f2d2c1533fb4ae,c1eee16d856657ad280936810ef3d080, 2
0b13080e2bf193c4ff096b09e0758c7d,368c6c730842d78016ad823897a372db, 2
734b90405c30810d3c6d8029d503f4eb,c12c1482a995be91e395cb9276661e32, 2
ead6d52e3dc075669af5d7a1958b0f07,1ac09f60f3c3bc2021c637ef23fa3248, 3
155815f7173905f1e5cde0b82adfc113,cebad0ed16ecd450b97d2be843d3da86, 2
4d0ec1e9b95fb62f9a1fbe21808bf3b1,9ad75bd7267e5c724cb42c71ac56ca72, 13
b046862b2553fe4962392cdc93a2ae93,36e76b21975cb010ce431815283898dc, 2
4f1a7a45b6d43fa7e4958e013923d9e5,6d7bc0518cc2406af3d486526806d50e, 2
7bdb28a55646012fb3348058d629d9bc,0ac0d30f666402b0d004e26c5e57eb0f, 2
9b89ab91efbb4750c39864ed0262711f,31352e05b5f8620929e1b8bbbeda5578, 5
9d0487f0ac5a5c3a772771c0df6f4135,f5f5b024b9de6f4bef611bc8b1e370ec, 2
6a0713a63e990052795623e76cc2995e,e95fb3a80ca294f39de925b6428f3a32, 2
45dc66388e0aeec2e8baab5572f2fa44,0aabfb375647d9738ad0f7b4ea3653b1, 2
84a87daa85c8b432d90bc1baa0cb4388,fdba6f37e0258dbca54eb0ed8b293ae0, 2
53759a2ecddad2bb87a079a1f1519f73,442484911e00b4bff85ece3e10c1dc1f, 2
57f2bc497c1a3ebe41ba7a06d78ed159,17ad136b7421ea8690fded631b651158, 2
b3c13ca98fb6f9dd5c6aec8b1d353506,6f3b5b605d91b7439c5e3f5a8dffeea7, 2
ce49d8be84e535ca2a5eb0e76c09c348,6760d30ebea15ef6773a57346f9990ca, 2
0a9a9c25c5a06532d1766e00db833a7f,ede062bcd13ef64b5cc87369e4edaf62, 2
9e0e152552a1323f7e5dcf63d50cdae3,22c5ddc22ea8cae84fc9917def682dc6, 2
064c975d37d3c646bd94d94c6e16f37e,a7bbff32c7321478b29f924301a1867d, 2
64ec83de8f0026319c8829351e3d6e23,a7bbff32c7321478b29f924301a1867d, 2
de3e45cf635ff24cd354d19687becb43,82c56b8583385afa6570d84dfe063a0a, 2
96ff741d2c7879406ec3054d6b2a11c8,31b8c37adb9572ed34757d9368d987ac, 2
3fae92f8d0ebb3317991934a6d717c47,9b02b650be0a39d8590be7d35be443f9, 2
d64738c7b2e2d1778a51e835d8f02568,a3a10562c9d134b92f04b8cce298d037, 2
03d4233b9e3382adaed9e5c58626f1dc,e0d3e5cf1969f20bd69e052ec6cf8f8f, 2
36f60d45225e60c7da4558b070ce4b60,e53e557d5a159f5aa2c5e995dfdf244b, 477
056193fc88b3f131fae751356896b168,29ffae92a47bf21dd4c109d40b4de7f6, 2
0060b415594c5e1200324ef1a18493c4,1b9257f42072f68e325a4dc79dd99ae4, 2
d2c7a1e57b8f3e74095798f867334b36,c756c946d61f5ffc068418badfb6302c, 2
2136c70bbe723d338fab53da3c03e6dc,40c7fdb4c192c7df52431d1b079f9026, 2
d8c0c707d3724304033f593878cbf1e6,2ae501b303a5a8e6f75c8c36f366b2d5, 3
a3349ee806d1e1e98d582a2aba5cedcd,a52ed2fb26d435066d6613134afcb439, 2
9d0487f0ac5a5c3a772771c0df6f4135,8029d86aeeffd256b2b82cbe2986f386, 2
436c8d57ff8d4aa254318e9bd9b48c83,4244733e06e7ecb4970a6e2683c13e61, 2
0de59eddc63167215c972b0d785ffa7b,21b524c4c060169fa75ccf08c7da4627, 2
6b0510f16f7767cece59352e08e5432b,561e48cdfacd14e7cfe67aa4ebd0caea, 2
7c65bcd66be0ad761948bfeda4e7bd2f,db123b35396aafabb2d5b476557abed5, 3
e892e0e01990e737eb81a57db12f8c8c,3dd7de1b6e3362ad26c1879acc292f19, 2
49650e49c3af7ccc896f634d039cd921,154696c4f8e96ed48f0c191eb09c0683, 2
fc1d8637c0268af3db482c14b7ef8e75,9a0620ddaf3055b7e588e936e036a529, 2
1aa14227ddc4559e09c497298bf618dc,dfa6b0099b9a29d216bd1bfb624eb936, 2
88821a8093b316b2679fd44c828a31c2,04f982a576e5d149919df37e292fa79e, 2
e239c84103769e871ad1c08f6d05c808,a695ab8413ea83619cde9b18292d6aa1, 2
2efa613b6bf825fc97410ea989a08085,71577b7befec8802e6153ca6b35a793d, 2
65b8088cea1e67b54a517052979d07a0,d4de08feff9533e02efa79613935336e, 2
833b7baca432a26ccfc3e3eaa8271519,d6ed08469f23517f07ed6bb451361298, 2
07bcd890d449e493b4ec23d05a9e40ee,b6db9100ea048510e240cab9243a43f8, 2
2481a472d98c582b46bc2dfeae6f539f,3e5201fe0d1ba474d9b90152c83c706c, 2
2f20a2013902657c0800ddf524514e4e,7efd7d1a1a985eae9fecdb134fd657d3, 2
371fa349d92646bbeea5873df0bcdc5a,f70dd37d94cc7026ca198b9d7574c7bc, 2
16e1eefb15c1601a11fefb18fd3d6036,f8ddde5f054858a4316860ee89414db1, 2
863c8ced004542495e1025bb14124580,6d4529d03dc71d5aa90fd51b4633fdaa, 2
b6bdb28b376292b83135644ff8d4d6a2,51ce083cd2b9078656a94655ab45b8a4, 2
bb1ee1154c7f9b5329328e3fab9e6bb2,980a05f1865790c75cf9a22ae4771c1c, 2
a35a9f46dcee0a67c8c7ad8493eb4135,41db6d8062fcd38410c699743ccc0265, 2
bb42f37fc3d9130e4a4339d24a47dd7c,0a9a9c25c5a06532d1766e00db833a7f, 2
134957eeec87be2414ac629ee0b947a4,8a3254bee785a526d548a81a9bc3c9be, 2
154696c4f8e96ed48f0c191eb09c0683,8ccaa3f8b171b199e37294ece30815a3, 2
8b5a201cdb79e1962baa08534f71d382,89ea72335f0b688b56ba7daa5a2e98c2, 2
f81a1edab43cbf08299503316612bacf,95b6e8160fbea38f306a26e66a6465a3, 2
f9b178c9fdc90bbcfbd6c6b49ed47d4c,2de5c479fb0c490a0f2a2f3ab36e71b6, 2
fb2f2ec90b4ee90ad257bbf89d01247e,c801dac0ec4865c5d42cf44b03a7d626, 2
bf477d995ee4444807afc574cfbcc1c1,96ea4f32befa14bd8ab36fd6827a5e3f, 3
720ebc8cf4ff92f142d18b2cc3615ec3,8e42c31b4ca1afbb6bbe17efdd666cf5, 2
4d2b9b97c4d3a297e9f32f0b9e44c181,67bf0dde94ca85e84e682a80c604807a, 2
6d4bb6101d2927f04617ed23f0d6aee5,d00c845d98a49bda7c00543fa86d2540, 2
a19b6951c75da43aad691622dd2f6abe,ef66e63137bdd1b2e44aa968646fc1e3, 2
2c4930c4b284c7b99db2a4c52071a45e,b0ff78dc1b5fdca6b5d9ec76cfe4cc3b, 2
